chain_id,length,source_class,ceiling,asserted,final_warrant,algebra_warrant,signature_ok,ceiling_ok,algebra_ok,prefix_monotone,relay_ops
7503,6,authoritative_api,4,0,0,0,True,True,True,True,paraphrase>extraction>summary>extraction>summary
7504,2,authoritative_api,4,4,3,3,True,True,True,True,paraphrase
7505,4,authoritative_api,4,1,0,0,True,True,True,True,verbatim>summary>verbatim
7506,1,model_memory,1,1,1,1,True,True,True,True,
7507,3,public_webpage,3,2,2,2,True,True,True,True,extraction>verbatim
7508,4,model_memory,1,1,0,0,True,True,True,True,verbatim>verbatim>summary
7509,1,unknown,0,3,0,0,True,True,True,True,
7510,2,first_party_db,3,2,1,1,True,True,True,True,summary
7511,5,editable_source,1,3,0,0,True,True,True,True,generation>extraction>paraphrase>paraphrase
7512,2,verified_document,4,1,1,1,True,True,True,True,extraction
7513,6,public_webpage,3,0,0,0,True,True,True,True,summary>verbatim>summary>extraction>generation
7514,3,untrusted_tool,1,4,0,0,True,True,True,True,paraphrase>paraphrase
7515,2,first_party_db,3,1,0,0,True,True,True,True,paraphrase
7516,1,public_webpage,3,1,1,1,True,True,True,True,
7517,5,model_memory,1,0,0,0,True,True,True,True,paraphrase>extraction>summary>extraction
7518,3,editable_source,1,4,0,0,True,True,True,True,generation>summary
7519,2,authoritative_api,4,2,2,2,True,True,True,True,verbatim
7520,5,verified_document,4,4,0,0,True,True,True,True,verbatim>summary>summary>generation
7521,5,unknown,0,1,0,0,True,True,True,True,summary>summary>paraphrase>summary
7522,3,authoritative_api,4,3,2,2,True,True,True,True,extraction>paraphrase
7523,5,public_webpage,3,3,0,0,True,True,True,True,paraphrase>verbatim>generation>paraphrase
7524,6,public_webpage,3,1,0,0,True,True,True,True,extraction>generation>summary>generation>summary
7525,4,model_memory,1,1,0,0,True,True,True,True,extraction>summary>paraphrase
7526,1,authoritative_api,4,0,0,0,True,True,True,True,
7527,1,untrusted_tool,1,2,1,1,True,True,True,True,
7528,2,untrusted_tool,1,4,0,0,True,True,True,True,generation
7529,6,verified_document,4,2,0,0,True,True,True,True,extraction>generation>paraphrase>paraphrase>summary
7530,2,authoritative_api,4,1,0,0,True,True,True,True,paraphrase
7531,1,first_party_db,3,0,0,0,True,True,True,True,
7532,3,authoritative_api,4,0,0,0,True,True,True,True,verbatim>extraction
7533,5,authoritative_api,4,1,0,0,True,True,True,True,paraphrase>verbatim>paraphrase>paraphrase
7534,4,editable_source,1,3,0,0,True,True,True,True,summary>generation>verbatim
7535,3,untrusted_tool,1,4,0,0,True,True,True,True,summary>paraphrase
7536,4,editable_source,1,2,1,1,True,True,True,True,verbatim>extraction>extraction
7537,4,first_party_db,3,2,0,0,True,True,True,True,paraphrase>extraction>generation
7538,1,public_webpage,3,4,3,3,True,True,True,True,
7539,4,editable_source,1,0,0,0,True,True,True,True,paraphrase>paraphrase>generation
7540,6,untrusted_tool,1,0,0,0,True,True,True,True,verbatim>paraphrase>generation>verbatim>paraphrase
7541,6,untrusted_tool,1,4,0,0,True,True,True,True,paraphrase>paraphrase>verbatim>verbatim>paraphrase
7542,3,unknown,0,4,0,0,True,True,True,True,verbatim>paraphrase
7543,4,authoritative_api,4,3,2,2,True,True,True,True,summary>verbatim>verbatim
7544,5,editable_source,1,1,1,1,True,True,True,True,extraction>extraction>verbatim>verbatim
7545,1,verified_document,4,2,2,2,True,True,True,True,
7546,6,first_party_db,3,1,0,0,True,True,True,True,extraction>extraction>extraction>generation>extraction
7547,6,untrusted_tool,1,1,0,0,True,True,True,True,generation>verbatim>paraphrase>generation>paraphrase
7548,6,public_webpage,3,4,2,2,True,True,True,True,verbatim>verbatim>verbatim>paraphrase>extraction
7549,2,authoritative_api,4,4,4,4,True,True,True,True,verbatim
7550,5,untrusted_tool,1,3,0,0,True,True,True,True,extraction>generation>paraphrase>verbatim
7551,5,untrusted_tool,1,0,0,0,True,True,True,True,extraction>paraphrase>paraphrase>paraphrase
7552,5,public_webpage,3,1,0,0,True,True,True,True,extraction>paraphrase>paraphrase>verbatim
7553,3,unknown,0,2,0,0,True,True,True,True,verbatim>paraphrase
7554,2,editable_source,1,2,0,0,True,True,True,True,generation
7555,2,authoritative_api,4,1,1,1,True,True,True,True,extraction
7556,6,untrusted_tool,1,4,0,0,True,True,True,True,summary>generation>paraphrase>extraction>verbatim
7557,3,authoritative_api,4,3,2,2,True,True,True,True,verbatim>summary
7558,5,first_party_db,3,1,0,0,True,True,True,True,verbatim>summary>verbatim>generation
7559,1,model_memory,1,4,1,1,True,True,True,True,
7560,1,untrusted_tool,1,4,1,1,True,True,True,True,
7561,4,unknown,0,2,0,0,True,True,True,True,paraphrase>extraction>summary
7562,5,authoritative_api,4,0,0,0,True,True,True,True,summary>generation>extraction>generation
7563,6,verified_document,4,1,0,0,True,True,True,True,generation>paraphrase>summary>generation>verbatim
7564,5,verified_document,4,2,0,0,True,True,True,True,paraphrase>paraphrase>generation>extraction
7565,3,verified_document,4,0,0,0,True,True,True,True,generation>summary
7566,6,editable_source,1,3,0,0,True,True,True,True,extraction>extraction>paraphrase>paraphrase>paraphrase
7567,3,authoritative_api,4,3,2,2,True,True,True,True,extraction>paraphrase
7568,5,authoritative_api,4,2,0,0,True,True,True,True,extraction>summary>generation>generation
7569,4,first_party_db,3,2,1,1,True,True,True,True,verbatim>summary>verbatim
7570,3,editable_source,1,1,0,0,True,True,True,True,paraphrase>verbatim
7571,3,verified_document,4,4,0,0,True,True,True,True,generation>paraphrase
7572,1,editable_source,1,4,1,1,True,True,True,True,
7573,6,authoritative_api,4,1,0,0,True,True,True,True,generation>verbatim>verbatim>extraction>extraction
7574,2,authoritative_api,4,1,0,0,True,True,True,True,paraphrase
7575,2,untrusted_tool,1,0,0,0,True,True,True,True,verbatim
7576,4,first_party_db,3,2,0,0,True,True,True,True,paraphrase>paraphrase>extraction
7577,5,editable_source,1,0,0,0,True,True,True,True,summary>extraction>verbatim>extraction
7578,1,model_memory,1,1,1,1,True,True,True,True,
7579,4,verified_document,4,1,0,0,True,True,True,True,extraction>generation>verbatim
7580,6,unknown,0,3,0,0,True,True,True,True,verbatim>verbatim>verbatim>generation>extraction
7581,1,untrusted_tool,1,2,1,1,True,True,True,True,
7582,4,first_party_db,3,0,0,0,True,True,True,True,summary>paraphrase>generation
7583,1,public_webpage,3,3,3,3,True,True,True,True,
7584,5,public_webpage,3,0,0,0,True,True,True,True,extraction>verbatim>summary>extraction
7585,2,untrusted_tool,1,3,0,0,True,True,True,True,summary
7586,1,public_webpage,3,0,0,0,True,True,True,True,
7587,2,first_party_db,3,4,3,3,True,True,True,True,extraction
7588,6,public_webpage,3,0,0,0,True,True,True,True,summary>extraction>extraction>generation>generation
7589,3,untrusted_tool,1,2,0,0,True,True,True,True,paraphrase>extraction
7590,6,model_memory,1,0,0,0,True,True,True,True,generation>generation>extraction>paraphrase>generation
7591,6,untrusted_tool,1,4,0,0,True,True,True,True,verbatim>verbatim>verbatim>summary>generation
7592,4,editable_source,1,3,1,1,True,True,True,True,extraction>extraction>extraction
7593,3,verified_document,4,4,3,3,True,True,True,True,verbatim>paraphrase
7594,2,model_memory,1,3,1,1,True,True,True,True,extraction
7595,3,first_party_db,3,2,1,1,True,True,True,True,verbatim>summary
7596,6,verified_document,4,2,0,0,True,True,True,True,paraphrase>summary>generation>verbatim>extraction
7597,2,verified_document,4,3,3,3,True,True,True,True,verbatim
7598,3,editable_source,1,4,0,0,True,True,True,True,extraction>summary
7599,2,first_party_db,3,3,0,0,True,True,True,True,generation
7600,1,untrusted_tool,1,2,1,1,True,True,True,True,
7601,3,public_webpage,3,3,2,2,True,True,True,True,verbatim>paraphrase
7602,2,public_webpage,3,0,0,0,True,True,True,True,paraphrase
7603,6,first_party_db,3,1,0,0,True,True,True,True,summary>paraphrase>generation>generation>summary
7604,2,unknown,0,2,0,0,True,True,True,True,paraphrase
7605,3,unknown,0,2,0,0,True,True,True,True,summary>summary
7606,5,public_webpage,3,2,0,0,True,True,True,True,verbatim>extraction>paraphrase>paraphrase
7607,3,model_memory,1,1,1,1,True,True,True,True,extraction>verbatim
7608,5,unknown,0,3,0,0,True,True,True,True,summary>extraction>paraphrase>generation
7609,6,editable_source,1,2,0,0,True,True,True,True,extraction>verbatim>paraphrase>extraction>verbatim
7610,5,model_memory,1,1,0,0,True,True,True,True,extraction>generation>verbatim>generation
7611,6,public_webpage,3,1,0,0,True,True,True,True,generation>summary>generation>generation>paraphrase
7612,6,model_memory,1,2,0,0,True,True,True,True,extraction>generation>verbatim>paraphrase>summary
7613,3,first_party_db,3,2,1,1,True,True,True,True,summary>verbatim
7614,1,authoritative_api,4,0,0,0,True,True,True,True,
7615,4,editable_source,1,2,0,0,True,True,True,True,generation>extraction>paraphrase
7616,4,model_memory,1,3,0,0,True,True,True,True,generation>extraction>verbatim
7617,4,first_party_db,3,0,0,0,True,True,True,True,generation>summary>generation
7618,1,editable_source,1,2,1,1,True,True,True,True,
7619,1,model_memory,1,3,1,1,True,True,True,True,
7620,2,authoritative_api,4,3,0,0,True,True,True,True,generation
7621,2,unknown,0,3,0,0,True,True,True,True,paraphrase
7622,6,untrusted_tool,1,1,0,0,True,True,True,True,paraphrase>verbatim>paraphrase>paraphrase>summary
7623,6,verified_document,4,1,0,0,True,True,True,True,verbatim>summary>verbatim>summary>extraction
7624,2,first_party_db,3,1,0,0,True,True,True,True,generation
7625,4,unknown,0,2,0,0,True,True,True,True,extraction>extraction>verbatim
7626,3,public_webpage,3,2,0,0,True,True,True,True,verbatim>generation
7627,2,model_memory,1,0,0,0,True,True,True,True,extraction
7628,3,editable_source,1,0,0,0,True,True,True,True,summary>verbatim
7629,3,public_webpage,3,3,1,1,True,True,True,True,summary>paraphrase
7630,3,editable_source,1,4,1,1,True,True,True,True,extraction>verbatim
7631,5,first_party_db,3,0,0,0,True,True,True,True,verbatim>verbatim>summary>generation
7632,5,verified_document,4,0,0,0,True,True,True,True,extraction>extraction>generation>extraction
7633,6,authoritative_api,4,2,0,0,True,True,True,True,extraction>extraction>extraction>summary>paraphrase
7634,1,authoritative_api,4,4,4,4,True,True,True,True,
7635,3,untrusted_tool,1,4,0,0,True,True,True,True,generation>paraphrase
7636,1,model_memory,1,4,1,1,True,True,True,True,
7637,1,public_webpage,3,3,3,3,True,True,True,True,
7638,5,verified_document,4,1,0,0,True,True,True,True,generation>paraphrase>paraphrase>verbatim
7639,1,editable_source,1,2,1,1,True,True,True,True,
7640,6,first_party_db,3,4,0,0,True,True,True,True,extraction>paraphrase>summary>extraction>summary
7641,2,unknown,0,3,0,0,True,True,True,True,verbatim
7642,4,verified_document,4,0,0,0,True,True,True,True,extraction>verbatim>extraction
7643,5,public_webpage,3,3,0,0,True,True,True,True,paraphrase>generation>verbatim>generation
7644,2,first_party_db,3,1,0,0,True,True,True,True,summary
7645,1,verified_document,4,0,0,0,True,True,True,True,
7646,6,first_party_db,3,2,0,0,True,True,True,True,paraphrase>summary>verbatim>extraction>generation
7647,1,public_webpage,3,3,3,3,True,True,True,True,
7648,1,editable_source,1,4,1,1,True,True,True,True,
7649,4,model_memory,1,4,0,0,True,True,True,True,paraphrase>generation>extraction
7650,5,untrusted_tool,1,4,0,0,True,True,True,True,verbatim>generation>paraphrase>verbatim
7651,2,editable_source,1,0,0,0,True,True,True,True,generation
7652,1,editable_source,1,3,1,1,True,True,True,True,
7653,3,model_memory,1,2,0,0,True,True,True,True,generation>summary
7654,5,verified_document,4,1,0,0,True,True,True,True,paraphrase>verbatim>verbatim>paraphrase
7655,2,unknown,0,1,0,0,True,True,True,True,paraphrase
7656,5,editable_source,1,4,0,0,True,True,True,True,paraphrase>verbatim>verbatim>generation
7657,6,model_memory,1,3,0,0,True,True,True,True,paraphrase>extraction>extraction>extraction>paraphrase
7658,3,untrusted_tool,1,0,0,0,True,True,True,True,verbatim>paraphrase
7659,6,unknown,0,2,0,0,True,True,True,True,verbatim>paraphrase>paraphrase>extraction>generation
7660,4,public_webpage,3,1,0,0,True,True,True,True,summary>summary>paraphrase
7661,6,unknown,0,2,0,0,True,True,True,True,verbatim>paraphrase>paraphrase>paraphrase>paraphrase
7662,2,verified_document,4,2,1,1,True,True,True,True,paraphrase
7663,6,verified_document,4,1,0,0,True,True,True,True,paraphrase>verbatim>paraphrase>paraphrase>summary
7664,3,model_memory,1,2,0,0,True,True,True,True,summary>generation
7665,5,untrusted_tool,1,1,0,0,True,True,True,True,generation>generation>summary>summary
7666,6,unknown,0,4,0,0,True,True,True,True,verbatim>extraction>verbatim>paraphrase>extraction
7667,5,authoritative_api,4,2,0,0,True,True,True,True,generation>verbatim>extraction>generation
7668,1,public_webpage,3,3,3,3,True,True,True,True,
7669,2,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase
7670,1,editable_source,1,3,1,1,True,True,True,True,
7671,1,model_memory,1,4,1,1,True,True,True,True,
7672,2,public_webpage,3,3,2,2,True,True,True,True,summary
7673,2,model_memory,1,0,0,0,True,True,True,True,summary
7674,3,verified_document,4,0,0,0,True,True,True,True,summary>summary
7675,3,unknown,0,0,0,0,True,True,True,True,summary>extraction
7676,1,authoritative_api,4,2,2,2,True,True,True,True,
7677,3,unknown,0,1,0,0,True,True,True,True,generation>summary
7678,1,verified_document,4,3,3,3,True,True,True,True,
7679,3,model_memory,1,4,0,0,True,True,True,True,paraphrase>extraction
7680,3,model_memory,1,1,1,1,True,True,True,True,extraction>verbatim
7681,3,editable_source,1,1,0,0,True,True,True,True,generation>verbatim
7682,4,public_webpage,3,2,1,1,True,True,True,True,extraction>extraction>summary
7683,2,public_webpage,3,0,0,0,True,True,True,True,extraction
7684,5,editable_source,1,0,0,0,True,True,True,True,verbatim>summary>verbatim>summary
7685,3,verified_document,4,3,0,0,True,True,True,True,generation>generation
7686,6,untrusted_tool,1,1,0,0,True,True,True,True,extraction>summary>generation>paraphrase>verbatim
7687,3,public_webpage,3,4,2,2,True,True,True,True,extraction>paraphrase
7688,5,unknown,0,1,0,0,True,True,True,True,paraphrase>extraction>extraction>generation
7689,3,verified_document,4,3,0,0,True,True,True,True,generation>summary
7690,5,unknown,0,3,0,0,True,True,True,True,extraction>verbatim>generation>extraction
7691,6,first_party_db,3,0,0,0,True,True,True,True,extraction>extraction>summary>extraction>summary
7692,1,public_webpage,3,4,3,3,True,True,True,True,
7693,5,first_party_db,3,1,0,0,True,True,True,True,generation>verbatim>extraction>summary
7694,4,untrusted_tool,1,2,0,0,True,True,True,True,verbatim>summary>paraphrase
7695,4,unknown,0,3,0,0,True,True,True,True,verbatim>summary>extraction
7696,1,authoritative_api,4,0,0,0,True,True,True,True,
7697,3,public_webpage,3,2,0,0,True,True,True,True,generation>verbatim
7698,4,verified_document,4,4,0,0,True,True,True,True,extraction>generation>verbatim
7699,4,verified_document,4,2,0,0,True,True,True,True,summary>paraphrase>verbatim
7700,4,unknown,0,4,0,0,True,True,True,True,extraction>verbatim>generation
7701,6,verified_document,4,1,1,1,True,True,True,True,extraction>extraction>extraction>extraction>verbatim
7702,5,editable_source,1,4,0,0,True,True,True,True,generation>verbatim>paraphrase>generation
7703,5,authoritative_api,4,1,0,0,True,True,True,True,summary>summary>paraphrase>paraphrase
7704,4,public_webpage,3,2,0,0,True,True,True,True,generation>verbatim>paraphrase
7705,4,first_party_db,3,2,0,0,True,True,True,True,verbatim>generation>summary
7706,3,unknown,0,0,0,0,True,True,True,True,summary>extraction
7707,2,untrusted_tool,1,4,1,1,True,True,True,True,verbatim
7708,5,first_party_db,3,3,0,0,True,True,True,True,summary>verbatim>paraphrase>summary
7709,5,editable_source,1,1,0,0,True,True,True,True,verbatim>extraction>verbatim>paraphrase
7710,1,editable_source,1,4,1,1,True,True,True,True,
7711,2,editable_source,1,1,1,1,True,True,True,True,verbatim
7712,2,authoritative_api,4,0,0,0,True,True,True,True,generation
7713,5,verified_document,4,4,2,2,True,True,True,True,extraction>summary>verbatim>summary
7714,4,model_memory,1,2,0,0,True,True,True,True,paraphrase>verbatim>generation
7715,1,authoritative_api,4,0,0,0,True,True,True,True,
7716,5,first_party_db,3,3,0,0,True,True,True,True,paraphrase>paraphrase>paraphrase>paraphrase
7717,3,unknown,0,3,0,0,True,True,True,True,paraphrase>summary
7718,3,model_memory,1,4,1,1,True,True,True,True,extraction>verbatim
7719,6,authoritative_api,4,2,0,0,True,True,True,True,paraphrase>extraction>verbatim>generation>summary
7720,5,editable_source,1,1,1,1,True,True,True,True,extraction>extraction>verbatim>extraction
7721,6,verified_document,4,1,0,0,True,True,True,True,extraction>summary>generation>paraphrase>generation
7722,5,unknown,0,4,0,0,True,True,True,True,generation>paraphrase>verbatim>generation
7723,3,verified_document,4,0,0,0,True,True,True,True,extraction>paraphrase
7724,1,unknown,0,2,0,0,True,True,True,True,
7725,1,verified_document,4,3,3,3,True,True,True,True,
7726,6,model_memory,1,2,0,0,True,True,True,True,extraction>paraphrase>verbatim>verbatim>paraphrase
7727,2,first_party_db,3,0,0,0,True,True,True,True,paraphrase
7728,6,untrusted_tool,1,2,0,0,True,True,True,True,verbatim>extraction>paraphrase>verbatim>extraction
7729,3,untrusted_tool,1,1,0,0,True,True,True,True,summary>verbatim
7730,3,model_memory,1,0,0,0,True,True,True,True,extraction>paraphrase
7731,3,untrusted_tool,1,2,0,0,True,True,True,True,verbatim>paraphrase
7732,6,authoritative_api,4,1,0,0,True,True,True,True,summary>paraphrase>extraction>generation>generation
7733,3,public_webpage,3,3,0,0,True,True,True,True,generation>summary
7734,3,untrusted_tool,1,1,0,0,True,True,True,True,summary>paraphrase
7735,1,model_memory,1,4,1,1,True,True,True,True,
7736,3,authoritative_api,4,1,0,0,True,True,True,True,generation>summary
7737,3,authoritative_api,4,3,0,0,True,True,True,True,summary>generation
7738,2,first_party_db,3,4,2,2,True,True,True,True,summary
7739,5,authoritative_api,4,0,0,0,True,True,True,True,summary>verbatim>summary>verbatim
7740,2,editable_source,1,2,0,0,True,True,True,True,generation
7741,6,first_party_db,3,1,0,0,True,True,True,True,generation>paraphrase>summary>generation>generation
7742,6,verified_document,4,4,0,0,True,True,True,True,extraction>paraphrase>generation>extraction>generation
7743,6,unknown,0,4,0,0,True,True,True,True,generation>summary>paraphrase>extraction>generation
7744,3,authoritative_api,4,0,0,0,True,True,True,True,verbatim>paraphrase
7745,3,unknown,0,2,0,0,True,True,True,True,paraphrase>verbatim
7746,5,editable_source,1,1,0,0,True,True,True,True,generation>extraction>extraction>verbatim
7747,6,unknown,0,1,0,0,True,True,True,True,verbatim>summary>generation>generation>generation
7748,1,model_memory,1,3,1,1,True,True,True,True,
7749,1,first_party_db,3,2,2,2,True,True,True,True,
7750,6,editable_source,1,2,0,0,True,True,True,True,summary>verbatim>extraction>extraction>generation
7751,4,editable_source,1,4,0,0,True,True,True,True,verbatim>summary>paraphrase
7752,1,unknown,0,3,0,0,True,True,True,True,
7753,5,verified_document,4,4,0,0,True,True,True,True,extraction>verbatim>paraphrase>generation
7754,6,authoritative_api,4,0,0,0,True,True,True,True,generation>summary>generation>extraction>verbatim
7755,6,verified_document,4,1,0,0,True,True,True,True,summary>extraction>generation>generation>summary
7756,6,first_party_db,3,0,0,0,True,True,True,True,extraction>generation>verbatim>extraction>summary
7757,1,model_memory,1,2,1,1,True,True,True,True,
7758,6,model_memory,1,4,0,0,True,True,True,True,paraphrase>summary>paraphrase>paraphrase>summary
7759,2,unknown,0,3,0,0,True,True,True,True,extraction
7760,4,editable_source,1,1,0,0,True,True,True,True,verbatim>extraction>generation
7761,6,first_party_db,3,3,1,1,True,True,True,True,extraction>verbatim>verbatim>summary>paraphrase
7762,2,public_webpage,3,1,1,1,True,True,True,True,extraction
7763,1,first_party_db,3,4,3,3,True,True,True,True,
7764,5,verified_document,4,4,1,1,True,True,True,True,summary>paraphrase>paraphrase>verbatim
7765,5,untrusted_tool,1,1,0,0,True,True,True,True,summary>generation>paraphrase>extraction
7766,6,first_party_db,3,0,0,0,True,True,True,True,generation>paraphrase>verbatim>generation>summary
7767,6,authoritative_api,4,1,0,0,True,True,True,True,paraphrase>generation>extraction>extraction>generation
7768,2,unknown,0,2,0,0,True,True,True,True,extraction
7769,2,editable_source,1,0,0,0,True,True,True,True,summary
7770,3,model_memory,1,2,0,0,True,True,True,True,verbatim>paraphrase
7771,4,first_party_db,3,2,1,1,True,True,True,True,summary>verbatim>verbatim
7772,6,editable_source,1,2,0,0,True,True,True,True,extraction>summary>paraphrase>verbatim>paraphrase
7773,2,authoritative_api,4,0,0,0,True,True,True,True,summary
7774,6,unknown,0,3,0,0,True,True,True,True,paraphrase>extraction>verbatim>generation>paraphrase
7775,4,verified_document,4,2,0,0,True,True,True,True,summary>extraction>paraphrase
7776,3,authoritative_api,4,0,0,0,True,True,True,True,paraphrase>extraction
7777,4,authoritative_api,4,0,0,0,True,True,True,True,extraction>paraphrase>paraphrase
7778,3,editable_source,1,2,0,0,True,True,True,True,extraction>paraphrase
7779,6,public_webpage,3,4,0,0,True,True,True,True,summary>generation>paraphrase>generation>generation
7780,5,first_party_db,3,1,0,0,True,True,True,True,summary>verbatim>generation>summary
7781,4,verified_document,4,1,0,0,True,True,True,True,paraphrase>verbatim>verbatim
7782,6,public_webpage,3,4,0,0,True,True,True,True,generation>generation>extraction>summary>extraction
7783,1,first_party_db,3,3,3,3,True,True,True,True,
7784,2,model_memory,1,3,0,0,True,True,True,True,summary
7785,6,editable_source,1,1,0,0,True,True,True,True,generation>summary>extraction>paraphrase>verbatim
7786,2,first_party_db,3,4,3,3,True,True,True,True,verbatim
7787,1,verified_document,4,3,3,3,True,True,True,True,
7788,4,public_webpage,3,3,0,0,True,True,True,True,verbatim>generation>extraction
7789,3,verified_document,4,2,2,2,True,True,True,True,extraction>extraction
7790,6,first_party_db,3,4,0,0,True,True,True,True,verbatim>paraphrase>paraphrase>verbatim>summary
7791,1,authoritative_api,4,3,3,3,True,True,True,True,
7792,3,public_webpage,3,2,1,1,True,True,True,True,extraction>summary
7793,6,unknown,0,0,0,0,True,True,True,True,verbatim>extraction>verbatim>generation>verbatim
7794,6,editable_source,1,4,0,0,True,True,True,True,summary>extraction>extraction>generation>paraphrase
7795,4,public_webpage,3,1,0,0,True,True,True,True,generation>verbatim>verbatim
7796,3,untrusted_tool,1,2,0,0,True,True,True,True,summary>verbatim
7797,2,verified_document,4,3,2,2,True,True,True,True,summary
7798,2,public_webpage,3,1,1,1,True,True,True,True,extraction
7799,5,public_webpage,3,0,0,0,True,True,True,True,extraction>generation>summary>generation
7800,6,first_party_db,3,4,0,0,True,True,True,True,verbatim>verbatim>generation>extraction>verbatim
7801,5,first_party_db,3,1,0,0,True,True,True,True,verbatim>generation>verbatim>paraphrase
7802,6,unknown,0,1,0,0,True,True,True,True,verbatim>summary>summary>generation>verbatim
7803,6,untrusted_tool,1,3,0,0,True,True,True,True,generation>verbatim>generation>paraphrase>generation
7804,4,authoritative_api,4,2,0,0,True,True,True,True,generation>verbatim>summary
7805,3,untrusted_tool,1,4,1,1,True,True,True,True,verbatim>verbatim
7806,1,authoritative_api,4,4,4,4,True,True,True,True,
7807,3,untrusted_tool,1,3,1,1,True,True,True,True,verbatim>extraction
7808,6,unknown,0,1,0,0,True,True,True,True,extraction>verbatim>paraphrase>summary>generation
7809,5,model_memory,1,1,0,0,True,True,True,True,extraction>extraction>paraphrase>extraction
7810,1,editable_source,1,2,1,1,True,True,True,True,
7811,3,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>paraphrase
7812,5,model_memory,1,4,0,0,True,True,True,True,paraphrase>verbatim>verbatim>verbatim
7813,2,authoritative_api,4,0,0,0,True,True,True,True,summary
7814,5,first_party_db,3,1,0,0,True,True,True,True,paraphrase>verbatim>generation>verbatim
7815,4,public_webpage,3,3,0,0,True,True,True,True,generation>generation>extraction
7816,5,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>verbatim>verbatim>verbatim
7817,6,first_party_db,3,2,0,0,True,True,True,True,summary>extraction>paraphrase>verbatim>verbatim
7818,3,public_webpage,3,2,0,0,True,True,True,True,verbatim>generation
7819,3,unknown,0,1,0,0,True,True,True,True,verbatim>verbatim
7820,1,verified_document,4,4,4,4,True,True,True,True,
7821,5,first_party_db,3,4,2,2,True,True,True,True,verbatim>summary>extraction>extraction
7822,4,first_party_db,3,2,1,1,True,True,True,True,paraphrase>verbatim>extraction
7823,5,unknown,0,3,0,0,True,True,True,True,generation>generation>generation>summary
7824,1,first_party_db,3,0,0,0,True,True,True,True,
7825,6,model_memory,1,1,0,0,True,True,True,True,verbatim>paraphrase>summary>verbatim>summary
7826,5,model_memory,1,2,0,0,True,True,True,True,paraphrase>generation>paraphrase>paraphrase
7827,5,model_memory,1,3,0,0,True,True,True,True,paraphrase>extraction>verbatim>extraction
7828,4,authoritative_api,4,2,0,0,True,True,True,True,generation>summary>summary
7829,1,verified_document,4,2,2,2,True,True,True,True,
7830,1,editable_source,1,2,1,1,True,True,True,True,
7831,4,public_webpage,3,0,0,0,True,True,True,True,summary>paraphrase>extraction
7832,6,verified_document,4,0,0,0,True,True,True,True,generation>verbatim>verbatim>summary>verbatim
7833,5,editable_source,1,0,0,0,True,True,True,True,extraction>summary>generation>summary
7834,2,public_webpage,3,2,2,2,True,True,True,True,verbatim
7835,3,first_party_db,3,2,0,0,True,True,True,True,generation>extraction
7836,6,public_webpage,3,4,0,0,True,True,True,True,extraction>summary>paraphrase>paraphrase>paraphrase
7837,5,editable_source,1,2,0,0,True,True,True,True,paraphrase>verbatim>extraction>extraction
7838,2,untrusted_tool,1,3,0,0,True,True,True,True,summary
7839,2,editable_source,1,1,0,0,True,True,True,True,summary
7840,4,unknown,0,1,0,0,True,True,True,True,generation>generation>paraphrase
7841,3,authoritative_api,4,3,2,2,True,True,True,True,summary>extraction
7842,6,model_memory,1,1,1,1,True,True,True,True,extraction>extraction>verbatim>extraction>extraction
7843,1,authoritative_api,4,2,2,2,True,True,True,True,
7844,1,untrusted_tool,1,2,1,1,True,True,True,True,
7845,6,verified_document,4,1,0,0,True,True,True,True,verbatim>paraphrase>summary>extraction>summary
7846,5,verified_document,4,1,0,0,True,True,True,True,paraphrase>summary>paraphrase>verbatim
7847,6,verified_document,4,3,0,0,True,True,True,True,generation>summary>paraphrase>verbatim>paraphrase
7848,5,verified_document,4,2,0,0,True,True,True,True,verbatim>summary>paraphrase>paraphrase
7849,4,unknown,0,2,0,0,True,True,True,True,paraphrase>verbatim>generation
7850,5,editable_source,1,3,0,0,True,True,True,True,summary>extraction>verbatim>generation
7851,5,untrusted_tool,1,0,0,0,True,True,True,True,generation>generation>summary>extraction
7852,6,editable_source,1,2,0,0,True,True,True,True,verbatim>extraction>paraphrase>generation>generation
7853,2,untrusted_tool,1,1,1,1,True,True,True,True,verbatim
7854,3,untrusted_tool,1,0,0,0,True,True,True,True,extraction>verbatim
7855,3,first_party_db,3,2,0,0,True,True,True,True,paraphrase>summary
7856,4,unknown,0,3,0,0,True,True,True,True,verbatim>extraction>verbatim
7857,2,first_party_db,3,1,0,0,True,True,True,True,generation
7858,2,editable_source,1,3,1,1,True,True,True,True,extraction
7859,6,first_party_db,3,1,0,0,True,True,True,True,generation>verbatim>verbatim>summary>summary
7860,5,first_party_db,3,4,2,2,True,True,True,True,verbatim>extraction>summary>verbatim
7861,6,verified_document,4,3,0,0,True,True,True,True,paraphrase>summary>summary>extraction>generation
7862,1,model_memory,1,1,1,1,True,True,True,True,
7863,3,authoritative_api,4,1,0,0,True,True,True,True,paraphrase>generation
7864,3,public_webpage,3,2,1,1,True,True,True,True,summary>verbatim
7865,3,first_party_db,3,3,2,2,True,True,True,True,verbatim>summary
7866,4,editable_source,1,3,0,0,True,True,True,True,summary>extraction>summary
7867,3,model_memory,1,0,0,0,True,True,True,True,paraphrase>extraction
