chain_id,true_class,declared_class,true_ceiling,asserted,hops,final_warrant,decision,class_lie,transformation_lie,midchain_origin,exceeds_true_ceiling
7038,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,True,False
7039,public_webpage,public_webpage,3,3,5,0,quarantine,False,True,True,False
7040,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,True,True,False
7041,editable_source,editable_source,1,1,2,0,quarantine,False,False,True,False
7042,first_party_db,first_party_db,3,2,2,1,down_weight,False,False,True,False
7043,unknown,unknown,0,0,4,0,quarantine,False,False,True,False
7044,editable_source,editable_source,1,2,6,0,quarantine,False,True,False,False
7045,authoritative_api,authoritative_api,4,3,2,0,quarantine,False,True,False,False
7046,verified_document,verified_document,4,4,1,4,accept,False,False,False,False
7047,editable_source,editable_source,1,3,5,0,quarantine,False,False,True,False
7048,first_party_db,first_party_db,3,2,5,0,quarantine,False,True,True,False
7049,public_webpage,public_webpage,3,0,4,0,quarantine,False,False,True,False
7050,unknown,unknown,0,2,1,0,quarantine,False,False,False,False
7051,public_webpage,public_webpage,3,0,5,0,quarantine,False,True,False,False
7052,untrusted_tool,untrusted_tool,1,0,1,0,quarantine,False,False,False,False
7053,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
7054,unknown,unknown,0,3,3,0,quarantine,False,False,False,False
7055,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,True,False
7056,model_memory,model_memory,1,2,3,0,quarantine,False,False,True,False
7057,untrusted_tool,untrusted_tool,1,3,6,0,quarantine,False,True,True,False
7058,public_webpage,public_webpage,3,4,6,0,quarantine,False,False,False,False
7059,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
7060,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
7061,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,False,False
7062,first_party_db,first_party_db,3,0,4,0,quarantine,False,False,False,False
7063,model_memory,model_memory,1,1,5,0,quarantine,False,True,False,False
7064,unknown,unknown,0,0,3,0,quarantine,False,False,True,False
7065,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
7066,untrusted_tool,untrusted_tool,1,2,1,1,down_weight,False,False,False,False
7067,unknown,unknown,0,4,2,0,quarantine,False,False,False,False
7068,public_webpage,public_webpage,3,0,3,0,quarantine,False,True,True,False
7069,public_webpage,public_webpage,3,2,4,0,quarantine,False,False,True,False
7070,editable_source,editable_source,1,0,2,0,quarantine,False,False,False,False
7071,model_memory,model_memory,1,4,1,1,down_weight,False,False,False,False
7072,untrusted_tool,untrusted_tool,1,3,3,1,down_weight,False,False,False,False
7073,model_memory,model_memory,1,1,1,1,down_weight,False,False,False,False
7074,editable_source,editable_source,1,2,6,0,quarantine,False,True,True,False
7075,authoritative_api,authoritative_api,4,4,5,0,quarantine,False,True,True,False
7076,unknown,unknown,0,4,5,0,quarantine,False,False,False,False
7077,unknown,unknown,0,3,1,0,quarantine,False,False,False,False
7078,model_memory,model_memory,1,2,4,0,quarantine,False,True,True,False
7079,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
7080,editable_source,editable_source,1,0,3,0,quarantine,False,True,True,False
7081,unknown,unknown,0,3,1,0,quarantine,False,False,False,False
7082,verified_document,verified_document,4,4,2,0,quarantine,False,True,False,False
7083,untrusted_tool,untrusted_tool,1,1,2,1,down_weight,False,False,False,False
7084,editable_source,editable_source,1,0,4,0,quarantine,False,True,True,False
7085,untrusted_tool,untrusted_tool,1,2,2,0,quarantine,False,False,True,False
7086,model_memory,model_memory,1,2,2,0,quarantine,False,False,True,False
7087,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
7088,verified_document,verified_document,4,1,5,0,quarantine,False,True,True,False
7089,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,True,False
7090,public_webpage,public_webpage,3,3,5,1,down_weight,False,False,True,False
7091,untrusted_tool,untrusted_tool,1,2,1,1,down_weight,False,False,False,False
7092,editable_source,editable_source,1,4,5,0,quarantine,False,True,True,False
7093,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,True,False
7094,model_memory,model_memory,1,4,1,1,down_weight,False,False,False,False
7095,first_party_db,first_party_db,3,2,6,0,quarantine,False,True,True,False
7096,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,True,True,False
7097,unknown,unknown,0,3,4,0,quarantine,False,True,True,False
7098,unknown,unknown,0,0,3,0,quarantine,False,False,False,False
7099,verified_document,verified_document,4,2,1,2,down_weight,False,False,False,False
7100,model_memory,model_memory,1,2,5,0,quarantine,False,False,False,False
7101,editable_source,editable_source,1,4,2,0,quarantine,False,False,True,False
7102,unknown,unknown,0,3,3,0,quarantine,False,False,False,False
7103,authoritative_api,authoritative_api,4,4,5,0,quarantine,False,False,True,False
7104,unknown,unknown,0,1,2,0,quarantine,False,False,False,False
7105,public_webpage,public_webpage,3,1,3,0,quarantine,False,False,True,False
7106,unknown,unknown,0,2,5,0,quarantine,False,False,True,False
7107,verified_document,verified_document,4,3,2,2,down_weight,False,False,False,False
7108,public_webpage,public_webpage,3,1,5,0,quarantine,False,True,True,False
7109,first_party_db,first_party_db,3,4,3,0,quarantine,False,True,False,False
7110,verified_document,verified_document,4,2,6,0,quarantine,False,True,True,False
7111,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
7112,unknown,unknown,0,2,6,0,quarantine,False,True,True,False
7113,editable_source,editable_source,1,1,2,0,quarantine,False,False,False,False
7114,verified_document,verified_document,4,0,5,0,quarantine,False,True,True,False
7115,first_party_db,first_party_db,3,2,5,0,quarantine,False,False,True,False
7116,first_party_db,first_party_db,3,3,5,1,down_weight,False,False,True,False
7117,first_party_db,first_party_db,3,2,3,1,down_weight,False,False,True,False
7118,unknown,unknown,0,1,6,0,quarantine,False,True,True,False
7119,public_webpage,public_webpage,3,1,4,0,quarantine,False,True,False,False
7120,untrusted_tool,untrusted_tool,1,1,4,0,quarantine,False,True,True,False
7121,editable_source,editable_source,1,4,4,0,quarantine,False,False,True,False
7122,untrusted_tool,untrusted_tool,1,3,3,0,quarantine,False,False,True,False
7123,verified_document,verified_document,4,3,5,0,quarantine,False,True,False,False
7124,editable_source,editable_source,1,0,3,0,quarantine,False,False,False,False
7125,editable_source,editable_source,1,4,4,0,quarantine,False,False,True,False
7126,verified_document,verified_document,4,4,2,0,quarantine,False,False,True,False
7127,unknown,unknown,0,0,6,0,quarantine,False,False,True,False
7128,untrusted_tool,untrusted_tool,1,3,4,0,quarantine,False,False,True,False
7129,first_party_db,first_party_db,3,3,6,0,quarantine,False,False,True,False
7130,model_memory,model_memory,1,1,3,0,quarantine,False,True,True,False
7131,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,True,False
7132,verified_document,verified_document,4,2,1,2,down_weight,False,False,False,False
7133,authoritative_api,authoritative_api,4,3,1,3,accept,False,False,False,False
7134,first_party_db,first_party_db,3,1,6,0,quarantine,False,False,True,False
7135,public_webpage,public_webpage,3,0,4,0,quarantine,False,True,False,False
7136,editable_source,editable_source,1,4,6,0,quarantine,False,True,True,False
7137,authoritative_api,authoritative_api,4,2,2,2,down_weight,False,False,False,False
7138,unknown,unknown,0,1,4,0,quarantine,False,False,True,False
7139,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,True,False
7140,public_webpage,public_webpage,3,1,4,0,quarantine,False,True,True,False
7141,editable_source,editable_source,1,1,4,0,quarantine,False,False,True,False
7142,editable_source,editable_source,1,0,4,0,quarantine,False,False,True,False
7143,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7144,first_party_db,first_party_db,3,4,6,0,quarantine,False,True,True,False
7145,first_party_db,first_party_db,3,4,3,0,quarantine,False,True,False,False
7146,verified_document,verified_document,4,3,5,0,quarantine,False,True,True,False
7147,editable_source,editable_source,1,4,6,0,quarantine,False,False,True,False
7148,model_memory,model_memory,1,2,5,0,quarantine,False,False,True,False
7149,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
7150,verified_document,verified_document,4,3,3,0,quarantine,False,True,False,False
7151,model_memory,model_memory,1,4,6,0,quarantine,False,False,False,False
7152,first_party_db,first_party_db,3,0,1,0,quarantine,False,False,False,False
7153,unknown,unknown,0,0,4,0,quarantine,False,True,True,False
7154,untrusted_tool,untrusted_tool,1,4,6,0,quarantine,False,True,True,False
7155,authoritative_api,authoritative_api,4,2,5,0,quarantine,False,False,False,False
7156,first_party_db,first_party_db,3,2,3,0,quarantine,False,False,False,False
7157,model_memory,model_memory,1,3,6,0,quarantine,False,True,True,False
7158,authoritative_api,authoritative_api,4,3,4,0,quarantine,False,True,True,False
7159,verified_document,verified_document,4,4,3,3,accept,False,False,True,False
7160,unknown,unknown,0,2,5,0,quarantine,False,False,True,False
7161,authoritative_api,authoritative_api,4,3,3,2,down_weight,False,False,True,False
7162,model_memory,model_memory,1,4,5,0,quarantine,False,False,True,False
7163,model_memory,model_memory,1,2,6,0,quarantine,False,True,True,False
7164,editable_source,editable_source,1,1,2,0,quarantine,False,False,True,False
7165,model_memory,model_memory,1,3,6,0,quarantine,False,False,True,False
7166,untrusted_tool,untrusted_tool,1,2,2,1,down_weight,False,False,False,False
7167,editable_source,editable_source,1,2,6,0,quarantine,False,True,False,False
7168,model_memory,model_memory,1,0,6,0,quarantine,False,True,False,False
7169,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,True,False
7170,first_party_db,first_party_db,3,0,6,0,quarantine,False,False,True,False
7171,editable_source,editable_source,1,0,6,0,quarantine,False,False,True,False
7172,authoritative_api,authoritative_api,4,3,2,0,quarantine,False,True,True,False
7173,editable_source,editable_source,1,3,6,0,quarantine,False,True,True,False
7174,first_party_db,first_party_db,3,4,5,0,quarantine,False,True,True,False
7175,untrusted_tool,untrusted_tool,1,1,1,1,down_weight,False,False,False,False
7176,model_memory,model_memory,1,0,4,0,quarantine,False,False,False,False
7177,untrusted_tool,untrusted_tool,1,2,5,0,quarantine,False,True,True,False
7178,first_party_db,first_party_db,3,1,6,0,quarantine,False,True,True,False
7179,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,True,True,False
7180,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
7181,first_party_db,first_party_db,3,0,3,0,quarantine,False,False,False,False
7182,untrusted_tool,untrusted_tool,1,4,6,0,quarantine,False,False,True,False
7183,unknown,unknown,0,4,5,0,quarantine,False,False,True,False
7184,public_webpage,public_webpage,3,2,6,0,quarantine,False,True,True,False
7185,editable_source,editable_source,1,1,4,0,quarantine,False,True,True,False
7186,untrusted_tool,untrusted_tool,1,0,1,0,quarantine,False,False,False,False
7187,unknown,unknown,0,4,4,0,quarantine,False,False,True,False
7188,authoritative_api,authoritative_api,4,0,2,0,quarantine,False,False,False,False
7189,untrusted_tool,untrusted_tool,1,0,6,0,quarantine,False,True,True,False
7190,authoritative_api,authoritative_api,4,3,4,2,down_weight,False,False,True,False
7191,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
7192,first_party_db,first_party_db,3,0,6,0,quarantine,False,False,False,False
7193,authoritative_api,authoritative_api,4,0,2,0,quarantine,False,False,False,False
7194,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
7195,unknown,unknown,0,2,4,0,quarantine,False,True,False,False
7196,first_party_db,first_party_db,3,4,2,3,accept,False,False,True,False
7197,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
7198,unknown,unknown,0,4,2,0,quarantine,False,False,False,False
7199,verified_document,verified_document,4,0,4,0,quarantine,False,False,True,False
7200,authoritative_api,authoritative_api,4,3,5,0,quarantine,False,True,True,False
7201,untrusted_tool,untrusted_tool,1,0,4,0,quarantine,False,False,True,False
7202,public_webpage,public_webpage,3,1,6,0,quarantine,False,False,True,False
7203,authoritative_api,authoritative_api,4,1,5,0,quarantine,False,False,False,False
7204,editable_source,editable_source,1,2,3,0,quarantine,False,False,True,False
7205,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,True,True,False
7206,editable_source,editable_source,1,1,5,0,quarantine,False,True,True,False
7207,untrusted_tool,untrusted_tool,1,3,5,0,quarantine,False,True,True,False
7208,verified_document,verified_document,4,1,2,1,down_weight,False,False,True,False
7209,first_party_db,first_party_db,3,4,3,0,quarantine,False,True,True,False
7210,model_memory,model_memory,1,2,3,0,quarantine,False,False,True,False
7211,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
7212,authoritative_api,authoritative_api,4,1,3,0,quarantine,False,False,True,False
7213,editable_source,editable_source,1,4,2,0,quarantine,False,False,False,False
7214,first_party_db,first_party_db,3,4,3,0,quarantine,False,False,False,False
7215,editable_source,editable_source,1,4,2,0,quarantine,False,False,False,False
7216,authoritative_api,authoritative_api,4,3,5,0,quarantine,False,True,True,False
7217,editable_source,editable_source,1,4,2,0,quarantine,False,False,False,False
7218,untrusted_tool,untrusted_tool,1,2,5,0,quarantine,False,False,True,False
7219,editable_source,editable_source,1,0,5,0,quarantine,False,True,True,False
7220,editable_source,editable_source,1,2,6,0,quarantine,False,True,True,False
7221,public_webpage,public_webpage,3,2,4,0,quarantine,False,False,True,False
7222,model_memory,model_memory,1,1,6,0,quarantine,False,False,True,False
7223,authoritative_api,authoritative_api,4,3,6,0,quarantine,False,True,True,False
7224,public_webpage,public_webpage,3,2,4,0,quarantine,False,False,True,False
7225,editable_source,editable_source,1,1,4,1,down_weight,False,False,True,False
7226,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,True,False
7227,editable_source,editable_source,1,1,3,0,quarantine,False,True,True,False
7228,verified_document,verified_document,4,2,4,0,quarantine,False,False,True,False
7229,authoritative_api,authoritative_api,4,4,4,0,quarantine,False,True,True,False
7230,public_webpage,public_webpage,3,2,6,0,quarantine,False,True,True,False
7231,authoritative_api,authoritative_api,4,3,4,0,quarantine,False,True,False,False
7232,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,False,True,False
7233,verified_document,verified_document,4,2,4,0,quarantine,False,False,True,False
7234,unknown,unknown,0,1,6,0,quarantine,False,False,True,False
7235,editable_source,editable_source,1,4,4,0,quarantine,False,True,True,False
7236,public_webpage,public_webpage,3,4,2,0,quarantine,False,True,False,False
7237,editable_source,editable_source,1,3,2,0,quarantine,False,False,False,False
7238,authoritative_api,authoritative_api,4,1,1,1,down_weight,False,False,False,False
7239,editable_source,editable_source,1,0,6,0,quarantine,False,True,True,False
7240,model_memory,model_memory,1,4,5,0,quarantine,False,True,True,False
7241,authoritative_api,authoritative_api,4,2,2,0,quarantine,False,True,True,False
7242,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
7243,authoritative_api,authoritative_api,4,3,3,2,down_weight,False,False,True,False
7244,public_webpage,public_webpage,3,3,2,2,down_weight,False,False,True,False
7245,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,True,False
7246,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7247,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,False,False,False
7248,unknown,unknown,0,1,3,0,quarantine,False,False,False,False
7249,untrusted_tool,untrusted_tool,1,2,5,0,quarantine,False,True,True,False
7250,untrusted_tool,untrusted_tool,1,4,5,0,quarantine,False,True,True,False
7251,first_party_db,first_party_db,3,0,5,0,quarantine,False,False,True,False
7252,untrusted_tool,untrusted_tool,1,4,6,0,quarantine,False,True,True,False
7253,verified_document,verified_document,4,3,3,1,down_weight,False,False,True,False
7254,unknown,unknown,0,4,5,0,quarantine,False,True,False,False
7255,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7256,unknown,unknown,0,0,5,0,quarantine,False,False,True,False
7257,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
7258,public_webpage,public_webpage,3,4,4,0,quarantine,False,False,True,False
7259,first_party_db,first_party_db,3,3,4,0,quarantine,False,True,True,False
7260,verified_document,verified_document,4,1,3,0,quarantine,False,False,True,False
7261,authoritative_api,authoritative_api,4,0,6,0,quarantine,False,True,False,False
7262,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,False,False
7263,editable_source,editable_source,1,4,2,0,quarantine,False,False,True,False
7264,editable_source,editable_source,1,1,4,0,quarantine,False,False,True,False
7265,model_memory,model_memory,1,2,6,0,quarantine,False,True,True,False
7266,model_memory,model_memory,1,3,1,1,down_weight,False,False,False,False
7267,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
7268,public_webpage,public_webpage,3,2,5,0,quarantine,False,False,True,False
7269,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
7270,public_webpage,public_webpage,3,0,3,0,quarantine,False,False,False,False
7271,unknown,unknown,0,4,4,0,quarantine,False,False,True,False
7272,verified_document,verified_document,4,2,2,0,quarantine,False,False,True,False
7273,verified_document,verified_document,4,1,6,0,quarantine,False,True,True,False
7274,model_memory,model_memory,1,2,2,1,down_weight,False,False,False,False
7275,untrusted_tool,untrusted_tool,1,3,5,0,quarantine,False,False,True,False
7276,public_webpage,public_webpage,3,1,5,0,quarantine,False,True,True,False
7277,model_memory,model_memory,1,2,5,0,quarantine,False,True,True,False
7278,unknown,unknown,0,4,2,0,quarantine,False,True,True,False
7279,public_webpage,public_webpage,3,1,6,0,quarantine,False,True,True,False
7280,public_webpage,public_webpage,3,2,5,0,quarantine,False,True,True,False
7281,first_party_db,first_party_db,3,2,2,1,down_weight,False,False,True,False
7282,verified_document,verified_document,4,0,2,0,quarantine,False,False,True,False
7283,model_memory,model_memory,1,1,2,0,quarantine,False,False,False,False
7284,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7285,authoritative_api,authoritative_api,4,2,2,1,down_weight,False,False,False,False
7286,public_webpage,public_webpage,3,2,5,0,quarantine,False,True,True,False
7287,editable_source,editable_source,1,3,3,0,quarantine,False,False,False,False
7288,untrusted_tool,untrusted_tool,1,0,4,0,quarantine,False,True,True,False
7289,editable_source,editable_source,1,1,4,0,quarantine,False,False,True,False
7290,model_memory,model_memory,1,0,4,0,quarantine,False,True,False,False
7291,first_party_db,first_party_db,3,4,4,0,quarantine,False,False,True,False
7292,verified_document,verified_document,4,1,6,0,quarantine,False,True,True,False
7293,verified_document,verified_document,4,0,4,0,quarantine,False,True,True,False
7294,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,True,False
7295,model_memory,model_memory,1,4,5,0,quarantine,False,False,True,False
7296,verified_document,verified_document,4,0,4,0,quarantine,False,True,True,False
7297,first_party_db,first_party_db,3,0,6,0,quarantine,False,False,True,False
7298,first_party_db,first_party_db,3,3,1,3,accept,False,False,False,False
7299,model_memory,model_memory,1,1,1,1,down_weight,False,False,False,False
7300,editable_source,editable_source,1,4,5,0,quarantine,False,True,True,False
7301,untrusted_tool,untrusted_tool,1,4,3,0,quarantine,False,True,True,False
7302,unknown,unknown,0,4,2,0,quarantine,False,False,False,False
7303,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
7304,unknown,unknown,0,1,2,0,quarantine,False,False,False,False
7305,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
7306,verified_document,verified_document,4,2,3,0,quarantine,False,False,True,False
7307,untrusted_tool,untrusted_tool,1,1,6,0,quarantine,False,True,True,False
7308,model_memory,model_memory,1,0,1,0,quarantine,False,False,False,False
7309,verified_document,verified_document,4,4,6,0,quarantine,False,True,True,False
7310,untrusted_tool,untrusted_tool,1,3,2,0,quarantine,False,False,False,False
7311,untrusted_tool,untrusted_tool,1,4,3,0,quarantine,False,True,False,False
7312,model_memory,model_memory,1,2,3,0,quarantine,False,False,True,False
7313,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
7314,authoritative_api,authoritative_api,4,2,5,0,quarantine,False,True,True,False
7315,model_memory,model_memory,1,3,5,0,quarantine,False,True,True,False
7316,authoritative_api,authoritative_api,4,0,2,0,quarantine,False,False,False,False
7317,editable_source,editable_source,1,1,6,0,quarantine,False,False,True,False
7318,verified_document,verified_document,4,4,4,0,quarantine,False,True,True,False
7319,first_party_db,first_party_db,3,2,5,0,quarantine,False,True,True,False
7320,editable_source,editable_source,1,0,5,0,quarantine,False,True,True,False
7321,untrusted_tool,untrusted_tool,1,3,4,0,quarantine,False,True,False,False
7322,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,True,False,False
7323,model_memory,model_memory,1,1,5,0,quarantine,False,False,True,False
7324,model_memory,model_memory,1,1,4,0,quarantine,False,True,True,False
7325,first_party_db,first_party_db,3,4,1,3,accept,False,False,False,False
7326,unknown,unknown,0,0,4,0,quarantine,False,False,True,False
7327,public_webpage,public_webpage,3,1,5,0,quarantine,False,True,True,False
7328,authoritative_api,authoritative_api,4,0,5,0,quarantine,False,True,True,False
7329,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,True,True,False
7330,editable_source,editable_source,1,0,4,0,quarantine,False,False,True,False
7331,unknown,unknown,0,0,6,0,quarantine,False,True,True,False
7332,authoritative_api,authoritative_api,4,3,4,0,quarantine,False,False,True,False
7333,public_webpage,public_webpage,3,2,5,0,quarantine,False,False,True,False
7334,first_party_db,first_party_db,3,2,2,1,down_weight,False,False,True,False
7335,editable_source,editable_source,1,1,1,1,down_weight,False,False,False,False
7336,authoritative_api,authoritative_api,4,0,3,0,quarantine,False,False,True,False
7337,first_party_db,first_party_db,3,4,6,0,quarantine,False,False,True,False
7338,first_party_db,first_party_db,3,4,3,0,quarantine,False,True,False,False
7339,public_webpage,public_webpage,3,3,3,1,down_weight,False,False,False,False
7340,editable_source,editable_source,1,0,4,0,quarantine,False,True,False,False
7341,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
7342,model_memory,model_memory,1,3,3,0,quarantine,False,False,False,False
7343,public_webpage,public_webpage,3,1,2,1,down_weight,False,False,False,False
7344,authoritative_api,authoritative_api,4,3,4,0,quarantine,False,False,True,False
7345,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
7346,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7347,public_webpage,public_webpage,3,1,5,0,quarantine,False,False,True,False
7348,unknown,unknown,0,4,1,0,quarantine,False,False,False,False
7349,public_webpage,public_webpage,3,4,5,0,quarantine,False,True,True,False
7350,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
7351,untrusted_tool,untrusted_tool,1,4,3,0,quarantine,False,False,True,False
7352,model_memory,model_memory,1,1,2,0,quarantine,False,True,True,False
7353,first_party_db,first_party_db,3,0,6,0,quarantine,False,True,True,False
7354,public_webpage,public_webpage,3,0,2,0,quarantine,False,False,False,False
7355,unknown,unknown,0,1,4,0,quarantine,False,False,True,False
7356,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
7357,model_memory,model_memory,1,3,3,0,quarantine,False,False,True,False
7358,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
7359,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
7360,first_party_db,first_party_db,3,0,2,0,quarantine,False,False,False,False
7361,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
7362,model_memory,model_memory,1,4,4,0,quarantine,False,False,True,False
7363,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
7364,public_webpage,public_webpage,3,4,3,0,quarantine,False,True,True,False
7365,public_webpage,public_webpage,3,3,6,0,quarantine,False,True,True,False
7366,authoritative_api,authoritative_api,4,0,2,0,quarantine,False,False,False,False
7367,editable_source,editable_source,1,3,4,0,quarantine,False,False,True,False
7368,model_memory,model_memory,1,2,4,0,quarantine,False,False,True,False
7369,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
7370,verified_document,verified_document,4,1,3,0,quarantine,False,True,False,False
7371,verified_document,verified_document,4,1,1,1,down_weight,False,False,False,False
7372,authoritative_api,authoritative_api,4,1,3,0,quarantine,False,True,False,False
7373,verified_document,verified_document,4,1,3,0,quarantine,False,True,False,False
7374,first_party_db,first_party_db,3,0,6,0,quarantine,False,True,True,False
7375,untrusted_tool,untrusted_tool,1,3,2,0,quarantine,False,False,False,False
7376,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
7377,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,False,True,False
7378,authoritative_api,authoritative_api,4,1,3,0,quarantine,False,False,False,False
7379,model_memory,model_memory,1,0,5,0,quarantine,False,True,True,False
7380,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
7381,untrusted_tool,untrusted_tool,1,1,6,0,quarantine,False,True,True,False
7382,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7383,model_memory,model_memory,1,3,3,0,quarantine,False,False,False,False
7384,unknown,unknown,0,1,6,0,quarantine,False,False,False,False
7385,unknown,unknown,0,3,6,0,quarantine,False,True,True,False
7386,authoritative_api,authoritative_api,4,3,5,0,quarantine,False,True,True,False
7387,public_webpage,public_webpage,3,0,3,0,quarantine,False,True,True,False
7388,model_memory,model_memory,1,4,2,0,quarantine,False,False,False,False
7389,authoritative_api,authoritative_api,4,4,2,4,accept,False,False,False,False
7390,first_party_db,first_party_db,3,4,5,0,quarantine,False,True,False,False
7391,verified_document,verified_document,4,3,4,0,quarantine,False,False,True,False
7392,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
7393,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
7394,unknown,unknown,0,4,3,0,quarantine,False,False,True,False
7395,unknown,unknown,0,1,6,0,quarantine,False,True,True,False
7396,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
7397,first_party_db,first_party_db,3,0,1,0,quarantine,False,False,False,False
7398,public_webpage,public_webpage,3,1,2,0,quarantine,False,True,False,False
7399,public_webpage,public_webpage,3,1,5,0,quarantine,False,True,True,False
7400,verified_document,verified_document,4,3,5,0,quarantine,False,False,True,False
7401,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
7402,unknown,unknown,0,2,5,0,quarantine,False,False,True,False
7403,authoritative_api,authoritative_api,4,3,2,2,down_weight,False,False,False,False
7404,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
7405,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
7406,verified_document,verified_document,4,0,1,0,quarantine,False,False,False,False
7407,first_party_db,first_party_db,3,0,1,0,quarantine,False,False,False,False
7408,first_party_db,first_party_db,3,1,5,0,quarantine,False,False,True,False
7409,authoritative_api,authoritative_api,4,3,2,3,accept,False,False,False,False
7410,editable_source,editable_source,1,2,3,0,quarantine,False,False,True,False
7411,unknown,unknown,0,2,6,0,quarantine,False,True,True,False
7412,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
7413,unknown,unknown,0,3,3,0,quarantine,False,False,True,False
7414,editable_source,editable_source,1,1,6,0,quarantine,False,True,True,False
7415,authoritative_api,authoritative_api,4,0,5,0,quarantine,False,False,True,False
7416,untrusted_tool,untrusted_tool,1,3,5,0,quarantine,False,True,True,False
7417,model_memory,model_memory,1,3,6,0,quarantine,False,True,True,False
7418,editable_source,editable_source,1,1,2,0,quarantine,False,False,False,False
7419,untrusted_tool,untrusted_tool,1,1,4,0,quarantine,False,True,True,False
7420,unknown,unknown,0,3,1,0,quarantine,False,False,False,False
7421,model_memory,model_memory,1,4,3,0,quarantine,False,True,True,False
7422,unknown,unknown,0,0,5,0,quarantine,False,False,True,False
7423,first_party_db,first_party_db,3,4,5,0,quarantine,False,True,False,False
7424,unknown,unknown,0,0,3,0,quarantine,False,False,False,False
7425,public_webpage,public_webpage,3,3,6,0,quarantine,False,False,True,False
7426,first_party_db,first_party_db,3,2,2,1,down_weight,False,False,True,False
7427,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
7428,untrusted_tool,untrusted_tool,1,4,5,0,quarantine,False,False,True,False
7429,untrusted_tool,untrusted_tool,1,3,5,0,quarantine,False,True,True,False
7430,untrusted_tool,untrusted_tool,1,3,4,0,quarantine,False,False,True,False
